Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude,Known_For2
The G.T. Road,"North Indian, Mughlai, Street Food, Chinese, Mithai, Beverages",1400," Connaught Place, New Delhi",4.4,3471,3.9,18,https://www.zomato.com/ncr/the-g-t-road-connaught-place-new-delhi,"M 39, Outer Circle, Connaught Place, New Delhi",9.19871E+11,28.63313465,77.22291615,"Vegetable Kofta Curry, Tamatar Ka Shorba, Gur Ice Cream, Punjabi Rajma, Rice Kheer, Pinni"
MKT,"Oriental, Mexican, Continental, North Indian, Mughlai, Middle Eastern, Desserts, Beverages",3000," Chanakya Mall, Chanakyapuri, New Delhi",4.4,994,4.2,346,https://www.zomato.com/ncr/mkt-1-chanakyapuri-new-delhi,"Lower Ground Floor, Chanakya Mall, Chanakyapuri, New Delhi",9.11126E+11,28.58447314,77.19073668,"Prawn Rolls, Grilled Chicken Steak, Guacamole, New York Cheesecake, Burrito, Ramen"
Havemore,"North Indian, Mughlai, Beverages",2300," Pandara Road Market, New Delhi",4.4,2437,4.2,1294,https://www.zomato.com/ncr/havemore-pandara-road-new-delhi,"11-12, Pandara Road Market, New Delhi",9.19655E+11,28.60807424,77.22971756,"Khasta Paratha, Butter Chicken and Naan, Soya Tikka Masala, Paneer Methi Malai, Makke Ki Roti, Masala Papad"
Daryaganj - By The Inventors Of Butter Chicken And Dal Makhani,"North Indian, Mughlai, Desserts, Seafood, Kebab, Biryani",1500," Connaught Place, New Delhi",4.4,479,4.1,516,https://www.zomato.com/ncr/daryaganj-by-the-inventors-of-butter-chicken-and-dal-makhani-connaught-place-new-delhi,"Hanuman Road Area, Regal Building, Connaught Circle, Connaught Place, New Delhi",9.11147E+11,28.630081,77.217484,"Tandoori Fruit Chaat, Kurkure Mushroom, Butter Chicken and Naan, Chicken Pakora, Thandai, Ras Malai"
Xero Degrees,"Cafe, Fast Food, Beverages, Desserts",750," Connaught Place, New Delhi",4.4,1876,4.1,783,https://www.zomato.com/ncr/xero-degrees-connaught-place-new-delhi,"L-23/9, Middle Circle, Connaught Place, New Delhi",9.19045E+11,28.63434235,77.22136416,"Raspberry Cooler, Slider Burger, Chicken Peri Peri Fries, Red Velvet Milkshake, Chicken Slider, Fried Cheese"
Dhaba-  Estd 1986 Delhi,"Mughlai, Biryani, North Indian, Desserts, Beverages",2000," Aerocity, New Delhi",4.4,1950,4.2,604,https://www.zomato.com/ncr/dhaba-estd-1986-delhi-aerocity-new-delhi,"Shop 4, Ground Floor, World Mark 2, Aerocity, New Delhi",9.11141E+11,28.5514597,77.1225002,"Mutton Balti, Lasooni Palak, Rara Gosht, Dal Dhaba, Daal Makhini, Mixed Vegetables"
Cafe Uncover,"Cafe, North Indian, Chinese, Continental, Beverages",800," Sector 12, Dwarka, New Delhi",4.4,911,4.3,161,https://www.zomato.com/ncr/cafe-uncover-sector-12-dwarka-new-delhi,"Plot 14, Block A, Sector 12, Dwarka, New Delhi",9.17702E+11,28.59597218,77.04131886,"Chilli Garlic Chowmein, Mac N Cheese, Chilly Potato, Cappuccino, Wings, Cheesecake"
Guppy,"Asian, Japanese, Sushi, Chinese, Momos, Beverages",3200," Lodhi Colony, New Delhi",4.4,1201,4.3,498,https://www.zomato.com/ncr/guppy-lodhi-colony-new-delhi,"28, Main Market, Lodhi Colony, New Delhi",9.1965E+11,28.5846754,77.22376272,Colourful anime theme and an assortment of Japanese delicacies
Uncle's Sip & Bite,"Fast Food, Beverages",600," Prashant Vihar, New Delhi",4.4,1848,4.2,822,https://www.zomato.com/ncr/uncles-sip-bite-prashant-vihar-new-delhi,"Shop 5, A 75, Opposite CRPF School, Prashant Vihar, New Delhi",9.11149E+11,28.71031899,77.13369213,"Cheesy Puffy Garlic Bread, Nacho Salsa, Garlic Bread Mozzarella, Caramel Shake, Peri Fries, Dessert Counter"
Soho Pizzeria,Pizza,1400," Saket, New Delhi",4.4,1253,4.0,70,https://www.zomato.com/ncr/soho-pizzeria-2-saket-new-delhi,"Khasra 264, Ground Floor, Westend Marg, Saidulajab, Saket, New Delhi",9.19899E+11,28.51729821,77.19806883,"Banana Caramel Pancake, Nutella Pancakes, Iced Latte, Hazelnut Frappe, Berry Smoothie, English Breakfast"
"C'est La Vie - Pizzas, Pastas & Burgers","Cafe, Pasta, Pizza, Continental, Beverages, Bakery, Desserts, Burger",1100," Sector 50, Gurgaon",4.4,849,4.0,632,https://www.zomato.com/ncr/cest-la-vie-pizzas-pastas-burgers-sector-50,"Shop 121, 1st Floor, Worldmark, Sector 50, Gurgaon",9.11244E+11,28.397334,77.072504,"Flourless Fudge Cake, Eggs Benedict, Healthy Breakfast, Dessert Counter, Omelette, Pancakes"
Indus Flavour,"North Indian, Chinese, Fast Food",900," Delhi University-GTB Nagar, New Delhi",4.4,2366,4.1,8004,https://www.zomato.com/ncr/indus-flavour-delhi-university-gtb-nagar-new-delhi,"2510, Ground Floor, Kingsway Camp, Hudson Lane, Delhi University-GTB Nagar, New Delhi",9.1114E+11,28.69400989,77.18959976,"Rumali Masala Papad, Kadak Roomali, Paneer Makhmali, Kurkure Mushroom, Fondue, Matar Mushroom"
Paparizza-Woodfired Pizzas,"Pizza, Italian, Fast Food, BBQ, Salad, Desserts, Beverages",500," Delhi University-GTB Nagar, New Delhi",4.4,4403,4.0,5925,https://www.zomato.com/ncr/paparizza-woodfired-pizzas-delhi-university-gtb-nagar-new-delhi,"2520, Hudson Lane, Delhi University-GTB Nagar, New Delhi",9.18179E+11,28.69515012,77.20423054,"Lasagna Palermo, Tex Mex Pizza, Mushroom Calzone, Pizza Calzone, Apple Pie Shake, Garlic Bread Mozzarella"
Tres,"European, Italian, Desserts, Beverages",3000," Lodhi Colony, New Delhi",4.4,624,4.3,448,https://www.zomato.com/ncr/tres-lodhi-colony-new-delhi,"23, Lodhi Colony, New Delhi",9.18449E+11,28.58448286,77.22360983,High end chef-driven place with a gourmet European spread
Town Hall,"Japanese, Thai, Italian, Asian, Pizza, European",2500," Khan Market, New Delhi",4.4,1828,3.9,25,https://www.zomato.com/ncr/town-hall-khan-market-new-delhi,"60-61, Middle Circle Lane, Near Dayal Opticals, Khan Market, New Delhi",9.11144E+11,28.60017581,77.22712018,"Spicy Edamame, Rock Shrimp Tempura, Non Veg Mezze Platter, Sushi Rolls, Jasmine Rice, Sangria"
La Piazza - Hyatt Regency,"Italian, Salad, Fast Food, Beverages",4500," Hyatt Regency, Bhikaji Cama Place, New Delhi",4.4,695,4.3,149,https://www.zomato.com/ncr/la-piazza-hyatt-regency-bhikaji-cama-place-delhi,"Ring Road, Bhikaji Cama Place, New Delhi",9.19958E+11,28.56825283,77.18724344,"La Piazza Pizza, Mushroom Salad, Risotto, Tiramisu, Ravioli, Pepperoni Pizza"
Zambar,"South Indian, Seafood, Kerala, Beverages",600," Ambience Mall, DLF Phase 3, Gurgaon",4.4,2141,4.2,919,https://www.zomato.com/ncr/zambar-1-dlf-phase-3,"Shop 310, 3rd Floor, Ambience Mall, DLF Phase 3, Gurgaon",9.11245E+11,28.50261206,77.09709372,"Prawn Platter, Seafood Thali, Kerala Fish Fry, Chicken Dosa, Chicken Chettinadu, Mutton Sukka"
Cafe Delhi Heights,"Asian, Modern Indian, Continental, Cafe, Italian, Biryani",1500," Cross Point Mall, DLF Phase 4, Gurgaon",4.4,2064,4.0,936,https://www.zomato.com/ncr/cafe-delhi-heights-dlf-phase-4,"119 & 123, Ground Level, Cross Point Mall, DLF Phase 4, Gurgaon",9.19556E+11,28.4683727,77.083574,Offering quintessential Delhi blend of diverse cuisines across the globe
Folks,"North Indian, Chinese, Continental, Bar Food, Beverages",1800," Sector 16, Faridabad",4.4,855,4.2,491,https://www.zomato.com/ncr/folks-sector-16-faridabad,"SCO 104 And 105, 2nd Floor, HUDA Market, Sector 16, Faridabad",9.1999E+11,28.41120701,77.31919706,"Amritsari Kukkad, Guava Mocktail, Brewed Beer, Wheat Beer, Death by Chocolate, Falafel"
Smoke House Deli,"Italian, Continental, Fast Food, Desserts, Beverages",1400," DLF Avenue, Saket, New Delhi",4.4,1797,4.2,1599,https://www.zomato.com/SmokeHouseDeli-Saket,"Shop 252/253, DLF Avenue, Saket, New Delhi",9.11141E+11,28.52806581,77.21682351,"Ricotta Ravioli, Bagels, Rocher Shake, Peri Chicken, Risotto, Steak"
Roots - Cafe In The Park,"North Indian, Street Food, Desserts",750," Sector 29, Gurgaon",4.4,2759,4.0,1060,https://www.zomato.com/ncr/roots-cafe-in-the-park-sector-29,"Rajiv Gandhi Renewable Energy Park, Leisure Valley, Sector 29, Gurgaon",9.19971E+11,28.46965566,77.06839141,"Railway Masala Omelette Sandwich, Wai Wai Bhel, Moong Dal Chila, French Press Coffee, Mushroom Toast, Modinagar Shikanji"
Another Fine Day,"Cafe, Mediterranean, Salad, Continental",800," Golf Course Road, Gurgaon",4.4,1017,4.3,3604,https://www.zomato.com/ncr/another-fine-day-golf-course-road,"Ground Floor, MPD Towers, Golf Course Road, Gurgaon",9.11244E+11,28.45458911,77.09699582,"Yogurt Pot, Pancake Stack, Raspberry Mojito, Avocado Salad, Eggs Benedict, Hazelnut Coffee"
Sandwedges,Fast Food,200," Raj Nagar, Ghaziabad",4.4,808,3.9,55,https://www.zomato.com/ncr/sandwedges-raj-nagar-ghaziabad,"C 74, RDC, Opposite Indian Oil Petrol Pump, Raj Nagar, Ghaziabad",9.17503E+11,28.67636664,77.44283918,"Pesto Exotica, Iced Peach Tea, Peri Peri Fries, Kitkat Shake, Oreo Shake, Shakes"
QD's Restaurant,"Chinese, North Indian, Italian, Fast Food, Ice Cream, Beverages",1100," Lajpat Nagar 2, New Delhi",4.4,1265,3.8,3783,https://www.zomato.com/QdsLajpatNagar,"I-1A, Central Market Road, Lajpat Nagar 2, New Delhi",9.1114E+11,28.56907112,77.24392187,"Paneer Makhani Platter, Brownie Fudge Sundae, Changezi Chicken, Sundae, Drums of Heaven, Chocolate Fudge"
AKU'S - The Burger Co.,"Burger, American",600," Defence Colony, New Delhi",4.4,634,4.3,4723,https://www.zomato.com/ncr/akus-the-burger-co-defence-colony-new-delhi,"Shop 47, Ground Floor, Main Market, Defence Colony, New Delhi",9.18827E+11,28.5733621,77.23045517,"Truffle Fries, Beetroot Burger, Paprika Fries, Whole Wheat Bun, Belgian Shake, Lamb Patty"
World Trail,"Cafe, Burger, Italian, Fast Food, Desserts, Pizza",500," Sector 135, Noida",4.4,1107,4.1,8577,https://www.zomato.com/ncr/world-trail-sector-135-noida,"Shop 64-65, Plot 22, Sandal Street, Assotech Business Cresterra, Sector 135, Noida",9.19312E+11,28.496395,77.40207799,"Mutton Meatballs, Rasmalai Shake, Pizza Alle Verdure, Classic Veg Burger, Mushroom Sandwich, Chocolate Milk"
Singh Sahib,"North Indian, Chinese, Mughlai",1300," Sector 5, Dwarka, New Delhi",4.4,844,4.2,9458,https://www.zomato.com/ncr/singh-sahib-sector-5-dwarka,"Plot 10, 3rd Floor, Manish Link Road, Sector 5, Dwarka, New Delhi",9.11146E+11,28.59541138,77.05228709,"Sharing Platter, Pudhina Chutney, Punjabi Chicken Curry, Dahi Kebab, Tikka Masala, Daal Makhni"
Shiv Tikki Wala,"Street Food, North Indian",300," Karkardooma, New Delhi",4.4,1365,3.9,66,https://www.zomato.com/ncr/shiv-tikki-wala-karkardooma-new-delhi,"Ground Floor, Karkardooma Community Centre, Karkardooma, New Delhi",9.19911E+11,28.64917282,77.30249394,"Dahi Gol Gappe, Dahi Papdi, Kathi Kabab, Paav Bhaji, Stuffed Chaap, Bhalla Papdi"
Sagar Ratna,"South Indian, North Indian",600," Defence Colony Main Market, Defence Colony, New Delhi",4.4,1006,4.3,8844,https://www.zomato.com/ncr/sagar-ratna-1-defence-colony-new-delhi,"18, Defence Colony Market, Defence Colony, New Delhi",9.11124E+11,28.57337476,77.23028485,"Mysore Plain Dosa, Dahi Vada, Curd Rice, Filter Coffee, Idli, Sambar"
Sibang Bakery,"Beverages, Desserts",500," South Point Mall, Golf Course Road, Gurgaon",4.4,497,4.5,2617,https://www.zomato.com/ncr/sibang-bakery-dlf-phase-5,"LG-23, Lower Ground Floor, South Point Mall, Sector 5, DLF Phase 5, Gurgaon",9.19811E+11,28.44793057,77.09908258,"Almond Tart, Sausage Roll, Tuna Sandwich, Ham Sandwich, Vanilla Latte, Tea Cake"
Bhalla King,"Chinese, Street Food, Fast Food, Desserts, Mithai",300," Hauz Khas, New Delhi",4.4,501,4.1,8463,https://www.zomato.com/ncr/bhalla-king-hauz-khas-new-delhi,"Shop 1-O-65, Gurudwara Shri Niwas Puri, Hauz Khas, New Delhi",9.17839E+11,28.5656239,77.2585315,"Dahi Bhalla Papdi, Punjabi Tadka Maggi, Chaat Papdi, Raj Kachodi, Pav Bhajji, Rajkachori"
Punjabi By Nature,"North Indian, Mughlai, Desserts, Beverages",2400," Ambience Mall, Vasant Kunj, New Delhi",4.4,2426,4.2,2592,https://www.zomato.com/ncr/punjabi-by-nature-vasant-kunj-new-delhi,"T-305, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi",9.19821E+11,28.54087756,77.15500932,"Kandhari Chicken, Papad Platter, Murgh Makhanwala, Lahori Masala Paneer, Tandoori Raan, Authentic Punjabi Food"
Potli,"North Indian, Mughlai, Chinese, Biryani, Rolls, Momos",600," Central Arcade, DLF Phase 2, Gurgaon, Gurgaon",4.4,681,3.9,1100,https://www.zomato.com/ncr/potli-dlf-phase-2,"161, Ground Floor, Central Arcade, DLF Phase 2, Gurgaon",9.11244E+11,28.48117696,77.08582744,"Pudina Chicken, Dal Handi, Malai Chaap Roll, Rara Chicken, Paneer do Pyaza, Boondi Raita"
The Asian Tuk Tuk,"Asian, Japanese, Momos",800," East of Kailash, New Delhi",4.4,723,4.1,766,https://www.zomato.com/ncr/the-asian-tuk-tuk-east-of-kailash-new-delhi,"16 A, Sant Nagar, Main Road, East Of Kailash, New Delhi",9.18861E+11,28.5540759,77.24799179,"Chocolate Burger, Char Siu Bao, Exotic Mushroom, Lamb Rendang, Tuna Sushi, Tempura Prawns"
Chaiyum,"Pizza, Fast Food, Beverages",550," Sector 10, Dwarka, New Delhi",4.4,2154,4.0,3334,https://www.zomato.com/ncr/chaiyum-sector-10-dwarka-new-delhi,"Ground Floor, Pinnacle Mall, Sector 10, Dwarka, New Delhi",9.19668E+11,28.57945509,77.05595769,"Paneer Masala Sandwich, Zaffran Chai, Herb Chilli Burger, Vada Pav Burger, Adrak Tulsi Chai, Chicken Salami Pizza"
The Joint Cafe,"Cafe, Burger, Italian, American, Steak, Beverages",1400," DLF Galleria, DLF Phase 4, Gurgaon",4.4,1445,4.1,6522,https://www.zomato.com/ncr/the-joint-cafe-dlf-phase-4,"100, 1st Floor, DLF Galleria, DLF Phase 4, Gurgaon",9.11244E+11,28.46756924,77.08143801,"Farmhouse Steak, Streaky Bacon, Irish Cream Coffee, Beef Burger, Meat Platter, Finger Chips"
Nik Baker's,"Bakery, Desserts, Fast Food",600," Greater Kailash 2 (GK2), New Delhi",4.4,1080,4.3,352,https://www.zomato.com/ncr/nik-bakers-greater-kailash-gk-2-new-delhi,"M-25, M Block Market, Greater Kailash (GK) 2, New Delhi",9.11129E+11,28.53346717,77.24198699,"Choco Chip Cookies, Mocha Coffee, Fajita, Eclair, Barbeque Chicken Pizza, Blueberry Cheese Cake"
Matamaal - The Kashmiri Restaurant,Kashmiri,1300," Sikandarpur, Gurgaon",4.4,700,3.7,1745,https://www.zomato.com/ncr/matamaal-the-kashmiri-restaurant-sikandarpur,"203, DLF City Court, Sikandarpur, Gurgaon",9.196E+11,28.48262068,77.0956289,"Kashmiri Roganjosh, Chicken Kanti, Marchwangan Korma, Mutton Yakhni, Mutton Meatballs, Authentic Kashmiri Cuisine"
Uno Pizzeria & Grill,"American, Italian, Mexican, Pizza, Beverages",1400," Gardens Galleria, Sector 38 Noida, Noida",4.4,666,4.1,612,https://www.zomato.com/ncr/uno-pizzeria-grill-sector-38-noida,"FB 104, 105, Garden Galleria Mall, A-2, Sector 38A, Noida",9.19668E+11,28.56464127,77.32162781,"Artichoke Dip, Chicken Pesto Pasta, Mushroom Stroganoff, Chicken Tenders, Fried Cheese, Cookie"
Blue Tokai Coffee Roasters,"Coffee, Burger, Sandwich, Pasta, Lebanese",500," Champa Gali, Saket, New Delhi",4.4,1341,4.3,2166,https://www.zomato.com/ncr/blue-tokai-coffee-roasters-saket-new-delhi,"Khasra 258, Lane 3, Westend Marg, Saidulajab, Saket, New Delhi",9.1881E+11,28.51734181,77.20016934,"Coconut Mocha, Gourmet Coffee, Flat White Coffee, Cappuccino Coffee, Quiche, Carrot Cake"
Biryani Badshah,"Biryani, North Indian, Chinese, Seafood",700," Connaught Place, New Delhi",4.4,584,3.9,7102,https://www.zomato.com/ncr/biryani-badshah-connaught-place-new-delhi,"Shop 2190, P Block, Connaught Circus, New Delhi",9.11142E+11,28.6314468,77.2162933,"Panner Biryani, Biryani Combo Meal, Murgh Malai, Mutton Boneless Biryani, Andhra Chicken Curry, Paneer 65"
BreadTalk,"Bakery, Fast Food, Desserts",450," Select Citywalk Mall, Saket, New Delhi",4.4,508,4.5,1359,https://www.zomato.com/ncr/breadtalk-saket-new-delhi,"Select Citywalk Mall, Saket, New Delhi",9.19625E+11,28.52915099,77.21952919,"Chocolate Cream Roll, Tiramisu Cheesecake, Cheese Tart, Mushroom Puff, Chocolate Croissant, Swiss Roll"
Baris,"Mediterranean, Turkish, Middle Eastern, Kebab, Lebanese",2000," Greater Kailash 3 (GK3), New Delhi",4.4,654,3.6,592,https://www.zomato.com/ncr/baris-greater-kailash-gk-3-new-delhi,"Building 3, Local Shopping Complex, Masjid Moth, Greater Kailash 3 (GK 3), New Delhi",9.11149E+11,28.53697406,77.23882031,"Turkish Coffee, Pide, Baklava, Lamb Shanks, Mezze Platter, Hummus"
Eleven Course,"North Indian, Chinese, Italian, Mexican, Lebanese, Beverages",2000," Rohini, New Delhi",4.4,828,3.9,248,https://www.zomato.com/ncr/eleven-course-rohini-new-delhi,"6th Floor, Unity One Mall, Rohini West Metro Station Rohini, New Delhi",9.19971E+11,28.69080118,77.15014178,"Tandoori Platter, Drink, Paneer Lababdar, Mojito, Dal Makhni, Mocktails"
Fez,"Lebanese, Italian, North Indian, Salad",2000," DLF Phase 5, Gurgaon",4.4,723,4.1,854,https://www.zomato.com/ncr/fez-dlf-phase-5,"Ground Floor, MPD Towers, Golf Course Road, Sector 43, DLF Phase 5, Gurgaon",9.11244E+11,28.45481255,77.0971467,"Calamari Fritters, Virgin Mint Mojito, Baklava, Cheese Cigars, Mezze, Shish Taouk"
Amar Jyoti,"North Indian, Mughlai, Momos, Chinese, Rolls, Beverages",600," Sarojini Nagar, New Delhi",4.4,819,3.9,3043,https://www.zomato.com/ncr/amar-jyoti-sarojini-nagar-new-delhi,"186, Sarojini Nagar Market, Sarojini Nagar, New Delhi",9.11125E+11,28.57648991,77.19664995,"Chicken Tikki Masala, Tawa Seekh, Keema Meat, Masala Paneer, Tawa Paneer, Yellow Dal Tadka"
Lakshmi Coffee House,South Indian,300," Brahmaputra Shopping Complex, Sector 29, Noida, Noida",4.4,1173,4.2,3189,https://www.zomato.com/ncr/lakshmi-coffee-house-sector-29-noida,"Brahmaputra Shopping Complex, Sector 29, Noida",9.19874E+11,28.5700222,77.33280223,"Rawa Kesri, Rava Onion Masala, South Indian Filter Coffee, Filtered Coffee, Tomato Rice, Healthy Breakfast"
Whipped,"Bakery, Desserts, Coffee, Fast Food",800," Greater Kailash 2 (GK2), New Delhi",4.4,1658,4.2,7439,https://www.zomato.com/ncr/whipped-greater-kailash-gk-2-new-delhi,"S-375, Block S, Inder Mohan Bhardwaj Marg, Greater Kailash 2 (GK 2), New Delhi",9.16366E+11,28.52979197,77.24541016,"Chocolate Truffle Royale, Oreo Crunch, New York Cheesecake, Cake in a Jar, Red Velvet Cheesecake, Cheese Cakes"
Threads Cafe,"Cafe, Fast Food, Desserts",900," Shahpur Jat, New Delhi",4.4,441,4.0,94,https://www.zomato.com/ncr/threads-cafe-shahpur-jat-new-delhi,"253, Ground Floor, Shahpur Jat, New Delhi",9.11142E+11,28.54889295,77.21146312,"Grilled Cottage Cheese Steak, Masala Tea, Cheesy Garlic Bread, Cappuccino, Chocolate Fudge, Coffees"
Kitchen Of Awadh,"Mughlai, Awadhi",1000," Supermart 1, DLF Phase 4, Gurgaon",4.4,936,4.1,1692,https://www.zomato.com/ncr/kitchen-of-awadh-1-dlf-phase-4,"A-208, Supermart 1, DLF Phase 4, Gurgaon",9.1991E+11,28.4622382,77.08802819,"Galawat Ke Kebab, Lucknowi Chicken, Bhuna Ghost, Achari Chicken, Firni, Murg Makhani"
Dhaba 29,"North Indian, Kebab, Beverages",1400," Sector 29, Gurgaon",4.4,831,3.9,5075,https://www.zomato.com/ncr/dhaba--sector-29,"SCO 29, Sector 29, Gurgaon",9.18701E+11,28.4682483,77.0623354,"Badami Kheer, Ajwaini Paratha, Dhaba Mutton, Dal Dhaba, Boondi Raita, Plain Rice"
The Coffee Shop,"Cafe, Fast Food, Beverages",900," PVR Anupam Complex, Saket, New Delhi",4.4,760,4.3,1844,https://www.zomato.com/ncr/the-coffee-shop-saket-new-delhi,"8, PVR Anupam Complex, Community Centre, Saket, New Delhi",9.11142E+11,28.52351523,77.20720276,"Himalayan Breakfast, Spaghetti Puttanesca, English Breakfast, Hazelnut Coffee, Blueberry Shake, Frappe"
Sikandrabadi,"North Indian, Biryani",1000," Sector 135, Noida",4.4,704,3.7,3082,https://www.zomato.com/ncr/sikandrabadi-sector-135-noida,"Shop 110, Assotech Business Cresterra, Sector 135, Noida",9.18751E+11,28.49646247,77.40224864,"Paneer Dum Biryani, Chicken Honey, Paneer 65, Tandoori Tikka, Authentic Hyderabadi Biryani, Chicken Tikka Biryani"
RollsKing,"Rolls, Sandwich, Fast Food, Beverages",400," Sector 18, Noida",4.4,1574,4.2,300,https://www.zomato.com/ncr/rollsking-1-sector-18-noida,"J-3, Near GIP Footover Bridge, Sector 18, Noida",9.11204E+11,28.56823399,77.32459299,"Mutton Egg Roll, Keema Roll, Double Egg, Kathi Rolls, Veg Roll, Chicken Roll"
Kung Fu Kitchen,"Thai, Chinese, Momos",700," Sector 93, Noida",4.4,1297,4.0,3227,https://www.zomato.com/ncr/kung-fu-kitchen-sector-93-noida,"Plot 3, Kiosk 2, Eldeco Studio, Sector 93 A, Sector 93, Noida",9.17679E+11,28.514361,77.3855,"Bamboo Chicken Biryani, Tandoori Lollipop, Angoori Kofta, Chilli Corn, Phirni, Crispy Corn"
Tastebaaz,"North Indian, Chinese, Rolls",500," Rajouri Garden, New Delhi",4.4,474,4.0,8470,https://www.zomato.com/ncr/tastebaaz-1-rajouri-garden-new-delhi,"LIG DDA Market, Major Sudesh Kumar Marg, Near Cambridge School, Rajouri Garden, New Delhi",9.17304E+11,28.63923418,77.11524121,"Deluxe Thali, Drums of Heaven, Palak Paneer, Daal Makhani, Paneer Lababdar, Veg Platter"
Oh So Stoned,"Ice Cream, Desserts, Beverages",400," Cyber Hub, DLF Cyber City, Gurgaon",4.4,628,4.2,1264,https://www.zomato.com/ncr/oh-so-stoned-dlf-cyber-city,"Cyber Hub, DLF Cyber City, Gurgaon",9.18587E+11,28.49585076,77.08902966,"Boozy Shake, Belgium Chocolate Ice Cream, Cheesecake Ice Cream, Mango Cheesecake, Banana Split, Wonderful Dinner"
